symbol,ts_signal,ts_entry,entry_price,entry_atr,ret_1,ret_3,ret_6,ret_12,ret_18,ret_24,atr_12,atr_pct_12,vwap_session,vwap_dist,vwap_dist_atr,vol_ratio_18,range_pct,body_pct,upper_wick_pct,lower_wick_pct,rv_12,tod_sin,tod_cos,best_param_id,best_R,best_exit_reason,best_exit_price,best_exit_ts,best_stop_atr,best_target_atr,best_hold_bars,fixed_R,fixed_exit_price,fixed_exit_reason,side,split
PLTR,2025-01-14 14:35:00,2025-01-14 14:40:00,68.0,0.5473250000000025,0.014285428531175894,0.0518078678542657,0.0583306429611107,0.059032041891007525,0.058329084844531066,0.05911000548205032,0.5244750000000019,0.007708899830969383,67.37713240413322,0.009669546496167795,1.2543354704547853,2.8432757460367815,0.0177555669875799,0.013742926434923235,0.002866171823326338,0.0011464687293303263,0.009543262084860647,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-0.9999999999999968,STOP,67.7263375,2025-01-14 09:45:00-05:00,0.5,0.75,3,-0.9999999999999968,67.58950625,STOP,LONG,train
OKLO,2025-01-14 14:40:00,2025-01-14 14:45:00,23.865,0.35824166666666696,0.010548114039282946,0.04131977270603664,0.05632692369372831,0.06363867505671468,0.04789730135318185,0.06386216371559554,0.33157500000000023,0.013905314277087223,23.731414838727098,0.004771826668381932,0.34316568279544823,2.437163480513302,0.02348481036015629,0.008605505510542911,0.009846845486722692,0.005032459362890687,0.013047150614147846,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H3,-0.9999999999999933,STOP,23.685879166666666,2025-01-14 09:45:00-05:00,0.5,0.75,3,-1.0,23.59631875,STOP,LONG,train
OKLO,2025-01-15 14:30:00,2025-01-15 14:35:00,25.11,0.4058083333333329,0.09686331525920407,0.09118023985427615,0.09205245970896192,0.09511123421528707,0.06663648900352262,0.04892944963521886,0.34344999999999953,0.013666931953840014,24.748333333333335,0.015187690675155756,1.1112728684427564,6.103543391787886,0.05949064862713892,0.04098686828491833,0.006963788300835683,0.011539992041384907,0.02831247627867963,0.0,1.0,S0.75_T0.75_H3,-0.9999999999999941,STOP,24.80564375,2025-01-15 09:35:00-05:00,0.75,0.75,3,-0.9999999999999941,24.80564375,STOP,LONG,train
COIN,2025-01-15 14:30:00,2025-01-15 14:35:00,268.2,2.712933333333337,0.048001884339603874,0.05569876113587117,0.05569876113587117,0.0633758862974904,0.03877338592596066,0.03997565875398165,2.5059666666666707,0.009343649018145678,267.5958333333333,0.0022526721352225413,0.24109126218758614,5.385481437087297,0.014587994034302845,0.0049589858314689934,0.003914988814317716,0.005714019388516135,0.013902751670988945,0.0,1.0,S0.75_T0.75_H3,-0.9999999999999921,STOP,266.1653,2025-01-15 09:35:00-05:00,0.75,0.75,3,-0.9999999999999921,266.1653,STOP,LONG,train
TSLA,2025-01-15 14:35:00,2025-01-15 14:40:00,411.23,3.656508333333335,0.004972830373047752,0.03310111747075039,0.040004446331729115,0.030703651860727908,-7.318881099532757e-05,0.0015330894749632624,3.583175000000002,0.008712887537993926,409.4443988571427,0.004390519496309576,0.5039109568629252,1.8890334350989728,0.014075623100303887,0.0048389057750760096,0.0004853495440728884,0.008751367781154989,0.00988787583682591,0.08046656871672588,0.99675730813421,S0.5_T2.0_H12,4.0,TARGET,418.5430166666667,2025-01-15 10:20:00-05:00,0.5,2.0,12,1.3333333333333437,414.8865083333334,TARGET,LONG,train
NVDA,2025-01-15 14:40:00,2025-01-15 14:45:00,133.48,0.7819083333333339,0.00646424379655246,0.012211820686764463,0.020588865722964735,0.022549484791781507,0.014262461822417019,0.011971424859090666,0.749824999999999,0.005617929122649277,132.82620534459193,0.004823515811853394,0.858593212293633,1.5263769401429954,0.00942758672360845,0.006405933917734245,0.0015733872780400687,0.0014482655278341351,0.003026923050259602,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H3,-0.9999999999999818,STOP,133.08904583333333,2025-01-15 09:55:00-05:00,0.5,0.75,3,-1.000000000000006,132.89356875,STOP,LONG,train
COIN,2025-01-15 14:40:00,2025-01-15 14:45:00,268.9,2.8909083333333334,0.006197055707920459,0.0498644291134712,0.0576007279821621,0.06594419788288128,0.038970651380766747,0.04310020484085131,2.796266666666668,0.01040664929909441,267.5568345384821,0.004254430448522022,0.4088184704074004,1.9699623532788573,0.00967621883141058,0.004205433569036083,0.0039077037588388965,0.0015630815035356008,0.013871995786908538,0.1604112808577602,0.9870502626379128,S0.75_T2.0_H12,2.666666666666662,TARGET,274.68181666666663,2025-01-15 10:25:00-05:00,0.75,2.0,12,1.3333333333333444,271.79090833333333,TARGET,LONG,train
PLTR,2025-01-15 14:40:00,2025-01-15 14:45:00,68.125,0.6308416666666652,0.005888431558764481,0.033127469720948224,0.03936750214437038,0.04334486703276372,0.021512586902983445,0.02200761042670904,0.6008416666666653,0.008819046920103704,68.09565074100725,0.0005041723028437968,0.05716857018806611,2.2115975219472093,0.012181124321150876,0.005430794070159847,0.006311463378834681,0.0004388668721563486,0.010197022794433182,0.1604112808577602,0.9870502626379128,S0.75_T1.0_H6,1.3333333333333408,TARGET,68.75584166666667,2025-01-15 10:05:00-05:00,0.75,1.0,6,1.3333333333333408,68.75584166666667,TARGET,LONG,train
OKLO,2025-01-16 14:30:00,2025-01-16 14:35:00,24.48,0.33790833333333364,0.01108158272224696,-0.0016313217320840852,-0.016596211723407712,-0.05285961808228756,-0.055183676212764994,-0.05688173157601131,0.30632500000000046,0.012503061224489815,24.376666666666665,0.005034013605442238,0.4026224870099883,3.235788368453707,0.033877551020408236,0.009387755102040833,0.0,0.024489795918367405,0.007783256995208081,0.0,1.0,S0.75_T1.0_H3,1.333333333333338,TARGET,24.817908333333335,2025-01-16 09:35:00-05:00,0.75,1.0,3,1.333333333333338,24.817908333333335,TARGET,LONG,train
NVDA,2025-01-16 14:35:00,2025-01-16 14:40:00,138.05,0.6454916666666671,0.0018852880647527354,0.01378627911003391,0.014153588572382312,0.018043584187051896,0.01547702086612621,0.0173548865430637,0.5713250000000016,0.004138836569110415,137.96866551159636,0.0005167667951581859,0.12485798521618305,2.583751746992361,0.007026948710518683,0.0017386264850766495,0.0029701535786728238,0.002318168646769209,0.0034302009681542096,0.08046656871672588,0.99675730813421,S1.0_T1.0_H3,0.9999999999999853,TARGET,138.69549166666667,2025-01-16 09:40:00-05:00,1.0,1.0,3,-0.9999999999999853,137.56588125000002,STOP,LONG,train
OKLO,2025-01-16 16:15:00,2025-01-16 16:20:00,24.02,0.35897499999999943,0.026327336762976376,0.018241411556256377,0.032219308957323445,0.01401843230740051,-0.0030537162035384627,-0.019545936527692567,0.32996666666666624,0.01371147586397948,23.965941053779627,0.0041163077590016355,0.30020894904649303,2.233697760979535,0.03739871182214829,0.025971327654269686,0.01018076044047361,0.001246623727404992,0.010801374689417402,0.992708874098054,-0.12053668025532288,S0.75_T1.0_H3,1.3333333333333388,TARGET,24.378975,2025-01-16 11:25:00-05:00,0.75,1.0,3,1.3333333333333388,24.378975,TARGET,LONG,train
TSLA,2025-01-16 20:05:00,2025-01-16 20:10:00,415.4,1.1329750000000065,0.004633621336012161,0.005085004193498367,0.00691099773593028,0.010158303658774109,0.010553555533613172,0.0020241458512294218,1.1304750000000041,0.0027213475843143016,414.77667556801964,0.0015245767602618712,0.5602286047726678,1.7443616798818118,0.005199441515611203,0.004742062059170584,0.0004573794564406194,0.0,0.001984238750431246,-0.7746049618276549,0.6324453755953767,S0.75_T0.75_H3,-0.9999999999999832,STOP,414.55026875,2025-01-16 15:10:00-05:00,0.75,0.75,3,-0.9999999999999832,414.55026875,STOP,LONG,train
TSLA,2025-01-16 20:40:00,2025-01-16 20:45:00,415.28,1.4817916666666757,0.002941859856992112,0.004275889403478254,0.0008193012500775142,0.006522624352695692,0.007953673507257277,0.011625544083848117,1.3734500000000054,0.003307287446370521,414.7328826596773,0.0013172256599048617,0.3982797628764956,1.6503239263710217,0.004767868611026005,0.0030097772610714487,0.0014450494714528625,0.00031304187850169355,0.002098327076193942,-0.31666799380147304,0.9485364419471454,S1.0_T0.75_H3,-0.999999999999984,STOP,413.7982083333333,2025-01-16 15:45:00-05:00,1.0,0.75,3,-0.9999999999999968,414.16865624999997,STOP,LONG,train
TSLA,2025-01-17 14:30:00,2025-01-17 14:35:00,423.29,2.732266666666675,0.023068660150395107,0.021790668877923067,0.02101519692867266,0.023117995119853765,0.026411524558842228,0.02978994720662667,2.5764250000000097,0.00608853625106345,422.8566333333333,0.0007169077102436537,0.11774713669782873,5.821256858695904,0.013966112108894964,0.0034974950373381653,0.005907694489082069,0.00456092258247473,0.007053711054700643,0.0,1.0,S0.5_T2.0_H12,4.0,TARGET,428.75453333333337,2025-01-17 10:05:00-05:00,0.5,2.0,12,1.3333333333333472,426.0222666666667,TARGET,LONG,train
PLTR,2025-01-17 14:35:00,2025-01-17 14:40:00,71.18,0.5221916666666656,0.013503742310163014,0.02280214275729605,0.018642939916732777,0.007682756185387526,0.010376074136402926,0.015213875262215784,0.49177499999999935,0.006908427079938405,70.59609986602854,0.008270025819717936,1.1970924385571817,2.678648566185614,0.01587417538575645,0.013272496375630764,0.002039761297355653,0.0005619177127700302,0.006458815988994861,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-0.999999999999984,STOP,70.91890416666668,2025-01-17 09:40:00-05:00,0.5,0.75,3,-1.0000000000000022,70.78835625,STOP,LONG,train
COIN,2025-01-17 18:20:00,2025-01-17 18:25:00,295.9652,1.2276416666666705,0.0006381858432534159,0.003123823281005461,0.008187297304349014,-0.005079446621758365,0.0019042696219406796,-0.0027906539699496177,1.2338916666666695,0.004169496699140243,295.9198053069048,4.458675813517036e-05,0.010693558803959294,2.305088906527449,0.004629426255267255,0.0012259531718327896,0.0032676315247031746,0.00013584155873129088,0.003034639965718749,-0.534465826127801,-0.8451900855437948,S0.5_T2.0_H6,4.0,TARGET,298.4204833333333,2025-01-17 13:50:00-05:00,0.5,2.0,6,1.3333333333333333,297.19284166666665,TARGET,LONG,train
TSLA,2025-01-17 20:30:00,2025-01-17 20:35:00,432.125,2.5757250000000056,0.0077363983153653166,-0.005856457785497963,-0.0020806850646022776,-0.01496316826281138,-0.016571033982257597,-0.012099611648856302,2.387391666666673,0.0055250906425981785,431.6760814562353,0.0009810658268102938,0.1775655623178965,1.5169737557675402,0.008308030548484146,0.007683406618838347,0.00034691043739875575,0.000277713492247044,0.005787012999213421,-0.4647231720437684,0.88545602565321,S0.75_T0.75_H3,-0.9999999999999963,STOP,430.19320625,2025-01-17 15:35:00-05:00,0.75,0.75,3,-0.9999999999999963,430.19320625,STOP,LONG,train
NVDA,2025-01-21 14:40:00,2025-01-21 14:45:00,138.96,0.7070416666666711,0.0047598168486149735,0.008817634465466736,0.008418440106950994,0.011403188286913573,0.006787029663003689,0.007948320957914194,0.6207083333333353,0.004466491568923763,138.8004671324876,0.0012199242103504476,0.2731280674160991,1.7214775954020305,0.010002158739296357,0.004641289486939701,0.0010074116715839015,0.004353457580772755,0.0035257656149523782,0.1604112808577602,0.9870502626379128,S0.5_T1.5_H3,2.9999999999999902,TARGET,140.0205625,2025-01-21 09:45:00-05:00,0.5,1.5,3,1.3333333333333288,139.66704166666668,TARGET,LONG,train
PLTR,2025-01-22 14:40:00,2025-01-22 14:45:00,74.5,0.4115083333333338,0.0020329375010753816,0.01912124874902057,0.01842371266427866,0.014534648300830195,0.016099372012968047,0.016374951447754936,0.3919250000000005,0.005260738255033564,74.40067386771744,0.0013332366749336383,0.2534314786822885,1.7347308598997955,0.006071140939597425,0.0022818791946308953,0.002312751677852443,0.0014765100671140863,0.00634750000652491,0.1604112808577602,0.9870502626379128,S0.5_T1.0_H3,1.9999999999999827,TARGET,74.91150833333333,2025-01-22 09:55:00-05:00,0.5,1.0,3,1.3333333333333217,74.91150833333333,TARGET,LONG,train
OKLO,2025-01-22 14:40:00,2025-01-22 14:45:00,32.99,0.6191916666666669,0.018680684094361355,0.05279544402200962,0.05167660749516346,0.0697299669308212,0.06534791009312967,0.06130750055612471,0.5666916666666667,0.01719331512944984,32.81002119921525,0.004550327693712116,0.2646567959379757,2.3198097692370756,0.029126213592233035,0.01699029126213599,0.0009101941747573161,0.011225728155339728,0.01837847534261173,0.1604112808577602,0.9870502626379128,S1.0_T1.0_H3,0.999999999999998,TARGET,33.60919166666667,2025-01-22 09:55:00-05:00,1.0,1.0,3,-0.9999999999999981,32.52560625,STOP,LONG,train
TSLA,2025-01-23 14:30:00,2025-01-23 14:35:00,418.21,2.038441666666666,0.007896468922244217,0.0011976839833326336,0.0011019695949940009,-0.002111105236454172,-4.5889057475515857e-05,-0.0015265924231571807,1.8414750000000026,0.004401327658256354,418.0969333333334,0.0007023736340918302,0.1595822189639217,3.9000718188434567,0.013289011135044083,0.005570868193086489,0.005590945116384025,0.00212719782557357,0.003316556558456113,0.0,1.0,S1.0_T0.75_H3,-0.9999999999999885,STOP,416.17155833333334,2025-01-23 09:35:00-05:00,1.0,0.75,3,-0.9999999999999977,416.68116875,STOP,LONG,train
COIN,2025-01-23 20:10:00,2025-01-23 20:15:00,298.18,1.7400249999999982,0.005809046810713728,0.006536207156994632,-0.0020918234096787757,0.0011397922789427993,-0.004379447033071439,-0.00033733043980033997,1.4591916666666596,0.004888905640991254,297.94391074787563,0.0017626202034522502,0.3605347153100032,4.749079263410729,0.014172278620966991,0.0062652862934298404,0.0011391429624417026,0.006767849365095448,0.0029841460496844714,-0.7212024473438146,0.6927243535095993,S0.5_T0.75_H3,-0.99999999999997,STOP,297.30998750000003,2025-01-23 15:15:00-05:00,0.5,0.75,3,-0.9999999999999918,296.87498125,STOP,LONG,train
COIN,2025-01-23 20:20:00,2025-01-23 20:25:00,298.91,2.1327083333333356,0.00894033447954859,0.007114857854582597,0.007928017875467028,0.00472909267933239,-0.0032070582709215877,-0.006830663184347373,1.918358333333335,0.0064189196725334095,297.92336318633687,0.003134032033939444,0.488249143753891,2.6004471560119744,0.008583952352272004,0.00802215083985825,0.0005618015124137543,0.0,0.004552867665079004,-0.6007422642379789,0.7994427634035012,S0.5_T1.5_H3,3.00000000000002,TARGET,302.10906250000005,2025-01-23 15:25:00-05:00,0.5,1.5,3,1.3333333333333186,301.04270833333334,TARGET,LONG,train
COIN,2025-01-24 14:30:00,2025-01-24 14:35:00,302.3601,3.6215250000000054,0.022182086426781496,0.007184070053347057,0.0025657380636228,0.020391661527390935,0.016149139799211624,0.012258867269282606,3.2747000000000006,0.010827423167848701,301.41499999999996,0.003405577873663078,0.3145326289431183,1.7234522498887352,0.01573839871712209,0.007918795152837646,0.002760832548066523,0.005058771016217923,0.009238043527248599,0.0,1.0,S0.5_T1.0_H3,2.000000000000008,TARGET,305.981625,2025-01-24 09:40:00-05:00,0.5,1.0,3,1.3333333333333386,305.981625,TARGET,LONG,train
TSLA,2025-01-24 14:35:00,2025-01-24 14:40:00,417.82,2.114066666666664,0.008219421890129053,0.015777231229093074,0.017687823424373816,0.015582726001152021,0.016360730712557687,0.015075002529641847,1.7972833333333351,0.0043017791606829465,415.56585441011566,0.005347404475548945,1.2430681064297118,2.5132647342359355,0.010172331258975586,0.007946385830540912,0.0005026328386787447,0.0017233125897559293,0.0028906597098747916,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-0.999999999999991,STOP,416.76296666666667,2025-01-24 09:40:00-05:00,0.5,0.75,3,-1.0000000000000089,416.23445,STOP,LONG,train
NVDA,2025-01-24 14:45:00,2025-01-24 14:50:00,147.605,0.6974999999999957,0.0059456237119937146,-0.001252560295112092,0.00935906230758154,0.0076508865651138515,0.00788985558562463,0.008060582712872548,0.6516666666666637,0.004414936260063438,147.47145423498011,0.0009047509570805516,0.2049295626903459,1.5285569184419887,0.007587818840825207,0.005792486704379864,0.001592086988923232,0.0002032451475221106,0.003152166262647327,0.23931566428755777,0.970941817426052,S0.5_T0.75_H3,1.4999999999999898,TARGET,148.12812499999998,2025-01-24 09:50:00-05:00,0.5,0.75,3,-0.9999999999999932,147.081875,STOP,LONG,train
TSLA,2025-01-24 14:50:00,2025-01-24 14:55:00,417.52,2.5374583333333334,0.006987972280198084,-0.0006524387373011377,0.015124792491792093,0.01748618364446729,0.019535614668967194,0.015319578761896956,2.454116666666664,0.005877736596192261,415.53278213653203,0.004777452655137543,0.8128048232430987,1.601540451851546,0.009460454700588558,0.006927687397836033,0.00029339384830939823,0.002239373454443126,0.0042931172945727195,0.3166679938014725,0.9485364419471455,S0.75_T0.75_H3,-0.9999999999999907,STOP,415.61690625,2025-01-24 10:00:00-05:00,0.75,0.75,3,-0.9999999999999907,415.61690625,STOP,LONG,train
OKLO,2025-01-27 14:35:00,2025-01-27 14:40:00,33.58,1.5789750000000007,0.050995631042593415,-0.21866793590650907,-0.2201023133936522,-0.22973091675668955,-0.2451211636510554,-0.24254331653265326,1.5364833333333339,0.04574228441004268,32.55987324750362,0.030667661580720037,0.6704444689690001,2.9126968687151353,0.06370943733253946,0.04986603155701114,0.0014885382554330798,0.01235486752009524,0.08111370702678256,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,1.5000000000000036,TARGET,34.76423125,2025-01-27 09:45:00-05:00,0.5,0.75,3,-0.5319906901629181,32.95,TIME,LONG,train
PLTR,2025-01-27 14:35:00,2025-01-27 14:40:00,74.38,0.8884166666666667,0.005381652979739876,-0.059655324221647224,-0.05794348357537072,-0.056100298548997764,-0.060541792968357655,-0.062059627815792884,0.8191,0.01101546414628472,74.07985411792629,0.0037553693101948465,0.3409179368498469,1.7373558851866984,0.011834462762459601,0.0049637502336634404,0.0039120968381813085,0.0029586156906148526,0.019383444490668363,0.08046656871672588,0.99675730813421,S0.75_T2.0_H6,2.6666666666666594,TARGET,76.15683333333332,2025-01-27 09:55:00-05:00,0.75,2.0,6,1.3333333333333404,75.26841666666667,TARGET,LONG,train
NVDA,2025-01-27 14:40:00,2025-01-27 14:45:00,126.8705,2.2984333333333367,0.005651971949996883,-0.11680376699284266,-0.1138864805406074,-0.1143083769712932,-0.11414104601910614,-0.1139216453757758,2.241158333333336,0.017663592110451806,126.49631096206265,0.0030248166413594222,0.17124583847073746,2.475365592763469,0.015684098609632203,0.005517807757087139,0.0020483905671575117,0.008117900285387553,0.032462636800469104,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H3,0.008266500369807118,TIME,126.88,2025-01-27 09:55:00-05:00,0.5,0.75,3,-1.0000000000000016,125.146675,STOP,LONG,train
COIN,2025-01-27 14:40:00,2025-01-27 14:45:00,282.19,3.2445833333333383,0.005041908138514311,-0.05367755796985648,-0.05734295891816525,-0.059300815524218675,-0.06757755010393018,-0.07183903866424522,3.027083333333337,0.010721031816303654,281.4981590596053,0.0030169680906488713,0.2814065047415415,1.5660408453861063,0.012608464671507003,0.005241721267929938,0.0002833362847529098,0.0070834071188241535,0.016576150127679535,0.1604112808577602,0.9870502626379128,S0.5_T2.0_H6,4.0,TARGET,288.6791666666667,2025-01-27 10:05:00-05:00,0.5,2.0,6,1.3333333333333217,285.4345833333333,TARGET,LONG,train
PLTR,2025-01-27 20:35:00,2025-01-27 20:40:00,74.79,0.4134833333333354,0.007889645518618827,0.00733999954144548,0.012069008818257239,0.007982630226744204,0.01994571813802284,0.017900617592068426,0.4193166666666694,0.005606062631745516,74.57785192195978,0.0029299046491198873,0.5226314512664703,1.531154609686853,0.008956241560490562,0.007847908338569774,0.0011083332219207897,0.0,0.0046642240249306025,-0.39196660986007525,0.9199794436588241,S0.5_T2.0_H6,4.000000000000035,TARGET,75.61696666666668,2025-01-28 09:30:00-05:00,0.5,2.0,6,1.333333333333322,75.20348333333334,TARGET,LONG,train
